tweet_id
921164057746530304
921164061651423232
921164063580725248
921164064205819906
921164064549756928
921164066789494786
921164069331132422
921164069952020482
921164072317603848
921164072590233602
921164078751584256
921164079028494338
921164083742806017
921164085135331328
921164086435565572
921164086494285827
921164087215755264
921164090793447425
921164096409620480
921164096795443201
921164097147822080
921164097152045056
921164101283348481
921164102562705413
921164103531597825
921164103783276544
921164104219406336
921164110905167875
921164111865634816
921164112264036352
921164120568852480
921164124293402624
921164127506239489
921164128894545920
921164128936488960
921164134707802112
921164135060131842
921164135295062016
921164135945179137
921164139409694720
921164139564797952
921164145764028416
921164147194253312
921164149551398917
921164156467851264
921164157021556738
921164157461856256
921164161186443265
921164174780260352
921164174948012032
921164184137715715
921164186054549504
921164186759127041
921164188394971138
921164189137362944
921164193637822464
921164196326400000
921164198880694274
921164199329501184
921164200130510848
921164206308765696
921164209559400448
921164209693618176
921164215796289536
921164220657434624
921164221957668866
921164225455771648
921164229608136709
921164233311744001
921164235576676353
921164241075363840
921164245080924161
921164252085440512
921164258762739720
921164261522538501
921164261669433348
921164261925285888
921164267684093953
921164271949631495
921164273052774400
921164274210426885
921164276374671360
921164280749273088
921164281231618048
921164282087297025
921164283890798592
921164285065252864
921164288303292417
921164288760393728
921164289632821248
921164313360035840
921164313745817601
921164316463845377
921164317789179904
921164319139778561
921164321903775746
921164324340748288
921164328602087425
921164338320367617
921164342304833536
921164344611758081
921164346373308416
921164347187060736
921164362865364994
921164372168335362
921164375087607808
921164384507973632
921164394259714048
921164404313468929
921164405030752256
921164411456446466
921164411619938305
921164411649363968
921164419882782721
921164427172425728
921164428783087616
921164436655820800
921164439122038784
921164451419652101
921164456700280838
921164457350500352
921164462295535616
921164464589852677
921164465256660992
921164469727842304
921164471598505984
921164471661400065
921164473892790273
921164475021058048
921164482398883841
921164492364533760
921164506683801600
921164506956488704
921164508990705665
921164513122152448
921164514464288768
921164515210821632
921164520835440641
921164527101796352
921164537067425792
921164540301205504
921164545103745024
921164548593381376
921164551063662593
921164558240231425
921164560891080706
921164563646767106
921164564464656384
921164567518023682
921164568973504512
921164569107714048
921164569661378560
921164571578130434
921164573935329282
921164580918788096
921164581246062592
921164582223269889
921164587399081985
921164589496197120
921164589794058240
921164599507980288
921164603484262401
921164605384249345
921164607183622144
921164610761314304
921164614301290496
921164614750138370
921164615907766272
921164616742375425
921164619913334786
921164628276768768
921164629014925312
921164633586765824
921164645720879104
921164648463904769
921164653438361601
921164653790711809
921164658677043202
921164664637181952
921164670148505600
921164677215858689
921164682135855104
921164683779956738
921164686695043072
921164688871886848
921164689488470017
921164691602370561
921164692592189441
921164695251439616
921164696568426498
921164698145484805
921164705527484417
921164711823110145
921164712628367360
921164719783841792
921164720517808129
921164728877101057
921164732811313152
921164736322002945
921164739128020992
921164741514596352
921164745071308802
921164751916367873
921164756530196481
921164757972987904
921164762347659264
921164765816377345
921164766504202240
921164769230557189
921164774443974657
921164775182229505
921164778059583488
921164782471991297
921164784552247298
921164790042693632
921164795063226369
921164795151347712
921164795260428288
921164797403652096
921164798443819010
921164801585418240
921164804022251520
921164804940853248
921164808610775040
921164811114876928
921164812058550272
921164814168264706
921164819012694017
921164822028472320
921164822439489536
921164825664872450
921164833340436480
921164833659277317
921164835710259200
921164838256168961
921164841204764672
921164843486470145
921164843763322881
921164856979546112
921164859953307649
921164862432178176
921164865863069696
921164865888313346
921164866710368257
921164871324053504
921164876277567489
921164876495704065
921164877091213313
921164879289094144
921164883458183169
921164886859833344
921164889003118593
921164891792306176
921164894459891713
921164905331519488
921164906799489024
921164906916909056
921164907957145601
921164912428310528
921164920749772802
921164926693072896
921164929427701763
921164937602437120
921164943306739712
921164944753782791
921164959190577152
921164960339722240
921164964940992512
921164967809835008
921164972008333312
921164972901765120
921164973958721536
921164976882094081
921164978979332096
921164979897864194
921164982540230657
921164989431451650
921164992615010305
921164995135725570
921164995299291136
921164995932643328
921165001662050304
921165004958728192
921165005592104960
921165005944512512
921165008825933824
921165009597681664
921165011992633345
921165016526741505
921165023153672193
921165023837347841
921165024290275328
921165033245216769
921165033723359232
921165035363340289
921165036386701313
921165038550962176
921165042455842816
921165054397108224
921165054917136384
921165056955633664
921165064211718145
921165065537097728
921165066254344192
921165067110010885
921165080040964096
921165086961565707
921165088584814592
921165094314233856
921165100576399360
921165102434439168
921165109136936961
921165109300486154
921165110122631171
921165110483316736
921165111804522498
921165118456647680
921165120130224129
921165121552113669
921165121925328896
921165124450308097
921165126379737089
921165134533480459
921165140476792833
921165144029302784
921165149888761857
921165150106849285
921165154406096897
921165157828579328
921165159233740805
921165159577550849
921165161578319872
921165164141006848
921165169849524225
921165170067623936
921165174077362176
921165178753789952
921165179232145410
921165179429249024
921165180008062976
921165185104171009
921165186580525058
921165188233121794
921165192901382144
921165201973694464
921165208042790914
921165221598724097
921165227399565312
921165230582923264
921165233833553920
921165236878573568
921165239890141184
921165243220361216
921165243455365120
921165244453486593
921165246357757952
921165253525860352
921165255086092289
921165259796307968
921165271267790848
921165279312392199
921165285775863810
921165287143206913
921165291933044737
921165302968274944
921165308810924032
